Gene	Temps (h)	Alginate 1	Alginate 2	Alginate 3	Alginate 4	Maltose 1	Maltose 2	Maltose 3	Maltose 4
C	C	1	1	1	1	2	2	2	2
R	R	1	2	3	4	1	2	3	4
2622	3,5	40,8288372483833	16,9197904906546	31,7881967763042	27,71951687007	0,291710684694863	0,266628296761367	0,406287228044913	0,453971332073779
2622	6,5	20,2442400227763	7,38291643263198	NA	9,1814188330951	0,212214535217534	0,505109636143017	0,146791466658219	0,160637485330406
2622	9,25	7,9076556197591	4,49129177191752	5,91324020951836	5,89930793693807	0,136488382779154	0,231812003785314	0,156756631984907	0,142425719487996
2622	12,5	5,7358115107558	4,60714546381839	5,42108458652798	4,31217542779491	0,168786780643027	0,155400744926456	0,118453189132055	0,116194204893784
2622	18,5	5,08682983751572	4,08036256671571	3,69398883699547	2,97349593075949	0,135989138070842	0,514787198167063	0,111197758173662	0,290776361092287
2622	22,5	4,72549747209804	2,81562189810554	3,2241410108026	3,35882955374561	0,073602597904218	0,08968648782767	0,090743074910105	0,124549221110907
2622	26,5	4,66914059986668	2,99825432393065	3,20430594245022	2,87617082721186	0,07269462371903	0,068221012871395	0,072330782788691	0,104869641268457
2622	30,5	6,20868484286952	4,50409507724244	5,26102951627437	3,97361387971267	0,139005077977506	0,586604481527915	0,146516226587817	0,782861468713026
2622	44,5	5,76173879618363	1,42403563999868	10,5317442871327	4,57585040524285	1,17630561164729	0,338724769013057	0,620245989260111	0,674409267780924
2621	0	0,064100787414971	0,068339588987802	0,078334666650021	0,081900655374398	0,064100787414971	0,068339588987802	0,078334666650021	0,081900655374398
2621	0,5	37,9179247124798	33,5696797081166	24,09496064279	27,7618050768619	0,215922928705585	0,329280297867996	0,459612802893271	0,660247518820387
2621	1	69,938717680323	43,6886009693067	50,8476932449393	44,0005279801221	0,155178451329758	0,234524623856687	0,280252576514126	0,502436215600816
2621	3,5	30,1398717445661	16,6434523351843	28,6014947969581	25,51846342133	0,162567933658075	0,167121085529852	0,321073427406279	0,308982038419207
2621	6,5	13,7570699627537	6,4464984605358	NA	7,99821223041402	0,153024390328895	0,406799706960819	0,065498057576336	0,08803440140942
2621	9,25	5,71172084048494	3,84967866164359	5,37957641467594	5,00711578251775	0,070968617034092	0,082409981673561	0,138134250826672	0,09246631013271
2621	12,5	3,86325062089807	4,25968851803368	4,83902404324765	3,66727419194165	0,050035903417289	0,070119848320474	0,061627920436702	0,067690572697097
2621	18,5	1,70451078544928	3,15174744453517	3,0908886187105	1,91186496173052	0,038031960663147	0,076733302542929	0,042058125598865	0,105022420345372
2621	22,5	1,02346789309054	1,19893188182299	1,29514642771405	1,64150845708078	0,031743942531696	0,045111053598788	0,066509414405865	0,074499214049981
2621	26,5	0,865803264551937	1,30419855998854	1,84140533241329	1,09789316522603	0,030043534525946	0,02940276099542	0,05035109496201	0,065543525792786
2621	30,5	1,46639610104162	1,60191157818701	3,3498232851311	0,98177111079552	0,088765188804055	0,526184984734297	0,154524426809322	1,15242850439377
2621	44,5	4,12625517500052	1,3557446226717	10,6420243320241	2,69473978345738	1,65250439813184	0,136985852957331	0,510410761995299	1,32462882007473
2620	0	0,028407507428165	0,032015313475611	0,031600537865626	0,027727946676482	0,028407507428165	0,032015313475611	0,031600537865626	0,027727946676482
2620	0,5	66,6880628000335	42,694267384705	40,8181831597298	35,5486528423232	0,175344916655204	0,1738677679008	0,19981946857494	0,187970823863455
2620	1	117,740998274908	44,5486127994111	55,0638816744019	42,4144624366526	0,097143306783949	0,076090211295725	0,172135528613824	0,222315364080584
2620	3,5	40,4073005806271	12,2220418476591	29,3559436754605	26,5895117512973	0,120077436356167	0,093298641641856	0,03445072225819	0,061726024531582
2620	6,5	24,3357823823884	5,92407580241898	NA	8,18990492023386	0,070064974658205	0,201478854864206	0,023992085913493	0,051132049956549
2620	9,25	5,98657056513985	2,96031395433319	4,41652795731662	5,19889540449595	0,039130231070736	0,032247384133133	0,021777231613277	0,042175678173965
2620	12,5	5,64830866543535	2,73355070231777	4,76669699349093	3,40257592349442	0,030756702250507	0,020277902081867	0,021703586495257	0,031148984927295
2620	18,5	1,891428417274	2,47261101189566	2,49337266170594	2,25219086318073	0,024359492438398	0,022091988728515	0,020283866969893	0,027206700984879
2620	22,5	1,82996059284589	1,23629236539254	1,33507387057229	1,46021736242326	0,022667793955778	0,021186721742967	0,020951464177704	0,028129875649907
2620	26,5	1,34233340357723	1,83429216824195	2,10393126959253	1,38065035868465	0,020520807064597	0,015775076826194	0,023042800323936	0,022697812767694
2620	30,5	1,77029710387318	1,48769850405667	2,44634397586338	1,12601236404036	0,033670387263361	0,284277556432759	0,045454995623472	0,233095239107797
2620	44,5	4,7193566282856	0,920249446602921	9,33704380080874	2,9811372483659	1,9573557183979	0,252173645069658	0,323852398038157	0,926949897466464
2619	0	0,025167440304731	0,028790453352692	0,03358946060752	0,042512465528128	0,025167440304731	0,028790453352692	0,03358946060752	0,042512465528128
2619	0,5	43,8185962377183	40,69667676163	41,5263850757503	56,7424211083178	0,258543930946002	0,317763119307927	0,429765995876116	0,620303718749403
2619	1	86,6963393772434	60,2581622293193	81,5590548650136	90,2181368274596	0,165440068243556	0,209657568501724	0,289182192922664	0,339847367243374
2619	3,5	35,2484946942778	24,2545946744242	40,4249473705038	47,6567376178092	0,167125913106432	0,153513261771696	0,35036567137581	0,287163261218762
2619	6,5	13,9468226518951	7,42234455777287	NA	14,5289838697934	0,122419512263116	0,32758676402206	0,07215316567734	0,087813050543807
2619	9,25	5,22214476844337	4,47223395676087	6,80881393419645	9,09702467731368	0,063115860764607	0,092779090039602	0,086320213839348	0,085317422274689
2619	12,5	4,37076712375671	3,922254368762	5,80682885189718	6,16506330692553	0,051573738529814	0,06702446762885	0,059024956515818	0,06670739096338
2619	18,5	2,42547879391607	3,02700809976465	3,30867480864674	3,92594384608089	0,040974137369738	0,108036057731922	0,050782369456883	0,09903900013862
2619	22,5	1,80364284702356	1,73556428218568	2,30081889470588	2,93691573345175	0,045064658103319	0,049455521821363	0,06963848595449	0,070424346218472
2619	26,5	1,29282840408208	1,6071091932762	2,09648372527539	2,35041917062474	0,043978906120794	0,028411656692203	0,041285289003825	0,066082239703412
2619	30,5	1,80823204181332	1,79519524209988	3,37762264849319	2,3916130376725	0,101929005919214	0,777805420748227	0,210356245255026	1,11504863246423
